Store_Dept_Date,Weekly_Sales
3_41_2013-01-25,359.9784
3_42_2013-01-25,5166.9075
3_44_2013-01-25,2072.8795
3_46_2013-01-25,5683.0376
3_49_2013-01-25,16.7583
3_52_2013-01-25,895.5802
3_55_2013-01-25,6208.0819
3_56_2013-01-25,687.0856
3_60_2013-01-25,116.21
3_67_2013-01-25,1494.8781
3_71_2013-01-25,1062.8498
3_72_2013-01-25,24045.3328
3_74_2013-01-25,3362.9973
3_79_2013-01-25,7645.6955
3_80_2013-01-25,14.3248
3_81_2013-01-25,1739.7094
3_82_2013-01-25,6693.176
3_85_2013-01-25,870.2362
3_87_2013-01-25,1224.6538
3_90_2013-01-25,1786.2767
3_91_2013-01-25,167.6264
3_92_2013-01-25,8835.0009
3_94_2013-01-25,133.9054
3_95_2013-01-25,14050.4844
3_96_2013-01-25,3103.0554
3_97_2013-01-25,355.1943
3_98_2013-01-25,33.417
3_1_2013-02-01,20764.6846
3_2_2013-02-01,20442.1055
3_3_2013-02-01,5106.0374
3_4_2013-02-01,10058.4789
3_5_2013-02-01,15954.8689
3_6_2013-02-01,1791.2399
3_7_2013-02-01,9674.5809
3_8_2013-02-01,9616.569
3_9_2013-02-01,10147.8324
3_10_2013-02-01,11922.2411
3_11_2013-02-01,8868.751
3_12_2013-02-01,2773.9654
3_13_2013-02-01,12374.5587
3_14_2013-02-01,5042.9751
3_16_2013-02-01,6716.9306
3_17_2013-02-01,2774.4143
3_18_2013-02-01,1754.646
3_19_2013-02-01,696.563
3_20_2013-02-01,2652.5852
3_21_2013-02-01,1316.9819
3_22_2013-02-01,4078.4105
3_23_2013-02-01,12525.6484
3_24_2013-02-01,3169.4068
3_25_2013-02-01,5597.8618
3_26_2013-02-01,3479.5237
3_27_2013-02-01,593.6952
3_28_2013-02-01,191.624
3_29_2013-02-01,1489.2795
3_30_2013-02-01,1676.5379
3_31_2013-02-01,908.5517
3_32_2013-02-01,6274.9824
3_33_2013-02-01,3869.71
3_34_2013-02-01,5660.7365
3_35_2013-02-01,1830.7836
3_36_2013-02-01,312.0585
3_38_2013-02-01,97650.6849
3_40_2013-02-01,21721.9362
3_41_2013-02-01,708.2399
3_42_2013-02-01,5022.3728
3_44_2013-02-01,2365.8467
3_46_2013-02-01,6342.1265
3_49_2013-02-01,20.5756
3_52_2013-02-01,819.1092
3_55_2013-02-01,9253.2121
3_56_2013-02-01,2032.0692
3_59_2013-02-01,23.7046
3_60_2013-02-01,107.616
3_67_2013-02-01,2215.22
3_71_2013-02-01,2225.7174
3_72_2013-02-01,28062.4378
3_74_2013-02-01,4209.8826
3_79_2013-02-01,8520.9728
3_80_2013-02-01,12.8224
3_81_2013-02-01,1722.3535
3_82_2013-02-01,7476.712
3_85_2013-02-01,791.3738
3_87_2013-02-01,1391.2561
3_90_2013-02-01,1733.3945
3_91_2013-02-01,261.3209
3_92_2013-02-01,9087.904
3_95_2013-02-01,14414.0214
3_96_2013-02-01,3255.4324
3_97_2013-02-01,486.8307
3_98_2013-02-01,28.747
3_1_2013-02-08,12001.8491
3_2_2013-02-08,20356.8537
3_3_2013-02-08,5208.3415
3_4_2013-02-08,9837.0196
3_5_2013-02-08,16102.4125
3_6_2013-02-08,1858.0864
3_7_2013-02-08,10565.0527
3_8_2013-02-08,9802.3171
3_9_2013-02-08,9826.5135
3_10_2013-02-08,12623.7922
3_11_2013-02-08,9392.7161
3_12_2013-02-08,2796.1188
3_13_2013-02-08,12745.5513
3_14_2013-02-08,4794.4502
3_16_2013-02-08,7410.8039
3_17_2013-02-08,2818.4633
3_18_2013-02-08,2231.6626
3_19_2013-02-08,846.3538
3_20_2013-02-08,2597.3083
3_21_2013-02-08,1319.502
3_22_2013-02-08,3844.4079
3_23_2013-02-08,12925.5378
3_24_2013-02-08,3253.3353
3_25_2013-02-08,5627.7419
3_26_2013-02-08,3392.1696
3_27_2013-02-08,552.1538
3_28_2013-02-08,228.4919
3_29_2013-02-08,1528.4218
3_30_2013-02-08,1628.4279
3_31_2013-02-08,836.6411
3_32_2013-02-08,5917.2898
3_33_2013-02-08,4138.3138
3_34_2013-02-08,5661.0528
3_35_2013-02-08,1955.5413
3_36_2013-02-08,589.3063
3_38_2013-02-08,97103.6624
3_40_2013-02-08,21947.8675
3_41_2013-02-08,693.9988
3_42_2013-02-08,5629.7218
3_44_2013-02-08,2679.0143
3_46_2013-02-08,6994.3566
3_52_2013-02-08,872.894
3_54_2013-02-08,47.052
3_55_2013-02-08,8906.4548
3_56_2013-02-08,2023.2117
3_60_2013-02-08,137.896
3_67_2013-02-08,2616.8285
3_71_2013-02-08,1934.4269
3_72_2013-02-08,41481.1465
3_74_2013-02-08,3728.9022
3_79_2013-02-08,8437.5894
3_80_2013-02-08,8.7011
3_81_2013-02-08,1717.9136
3_82_2013-02-08,7548.2964
3_85_2013-02-08,704.9343
3_87_2013-02-08,1359.2365
3_90_2013-02-08,1685.5212
3_91_2013-02-08,266.0586
3_92_2013-02-08,9190.6532
3_94_2013-02-08,946.4493
3_95_2013-02-08,15868.4497
3_96_2013-02-08,3232.184
3_97_2013-02-08,432.6094
3_98_2013-02-08,31.1709
3_1_2013-02-15,8906.9773
3_2_2013-02-15,18715.4099
3_3_2013-02-15,5379.9918
3_4_2013-02-15,8830.5752
3_5_2013-02-15,14610.8435
3_6_2013-02-15,1924.7416
3_7_2013-02-15,8527.639
3_8_2013-02-15,8821.7568
3_9_2013-02-15,8946.0973
3_10_2013-02-15,12974.8479
3_11_2013-02-15,7834.3087
3_12_2013-02-15,2113.2648
3_13_2013-02-15,11991.0938
3_14_2013-02-15,4852.6852
3_16_2013-02-15,6570.1256
3_17_2013-02-15,2770.0442
3_18_2013-02-15,1301.2454
3_19_2013-02-15,659.1761
3_20_2013-02-15,2278.4591
3_21_2013-02-15,1361.4405
3_22_2013-02-15,4267.8671
3_23_2013-02-15,12815.4106
3_24_2013-02-15,2558.4984
3_25_2013-02-15,5586.9967
3_26_2013-02-15,3223.8195
3_27_2013-02-15,578.7957
3_28_2013-02-15,211.1881
3_29_2013-02-15,1424.7992
3_30_2013-02-15,1570.376
3_31_2013-02-15,989.957
3_32_2013-02-15,4559.7279
3_33_2013-02-15,4014.0783
3_34_2013-02-15,5919.5456
3_35_2013-02-15,1924.4972
3_36_2013-02-15,175.5823
3_38_2013-02-15,94880.2097
3_40_2013-02-15,21657.5094
3_41_2013-02-15,612.561
3_42_2013-02-15,5590.3151
3_44_2013-02-15,2563.4866
3_46_2013-02-15,6330.4193
3_47_2013-02-15,57.4857
3_49_2013-02-15,15.517
3_52_2013-02-15,955.2702
3_55_2013-02-15,8336.1805
3_56_2013-02-15,2606.1582
3_60_2013-02-15,138.82
3_67_2013-02-15,1688.1793
3_71_2013-02-15,1508.4934
3_72_2013-02-15,33624.955
3_74_2013-02-15,3871.7081
3_79_2013-02-15,7731.7722
3_80_2013-02-15,5.4605
3_81_2013-02-15,1731.9618
3_82_2013-02-15,7546.1006
3_85_2013-02-15,716.9153
3_87_2013-02-15,1351.6632
3_90_2013-02-15,1674.6227
3_91_2013-02-15,203.904
3_92_2013-02-15,9154.1547
3_94_2013-02-15,910.1022
3_95_2013-02-15,14756.0633
3_96_2013-02-15,3034.8925
3_97_2013-02-15,387.2386
3_1_2013-02-22,8074.456
3_2_2013-02-22,18403.5264
3_3_2013-02-22,5310.4293
3_4_2013-02-22,8597.5226
3_5_2013-02-22,12986.313
3_6_2013-02-22,1750.4062
3_7_2013-02-22,8564.7094
3_8_2013-02-22,9005.6385
3_9_2013-02-22,9116.8829
3_10_2013-02-22,12369.5528
3_11_2013-02-22,8170.6452
3_12_2013-02-22,2511.9298
3_13_2013-02-22,11653.7172
3_14_2013-02-22,4818.8689
3_16_2013-02-22,10338.4567
3_17_2013-02-22,2780.7887
3_18_2013-02-22,1176.2361
3_19_2013-02-22,489.4904
3_20_2013-02-22,2101.7841
3_21_2013-02-22,1276.2643
3_22_2013-02-22,3768.372
3_23_2013-02-22,12489.7845
3_24_2013-02-22,2420.4722
3_25_2013-02-22,5407.0365
3_26_2013-02-22,3280.4148
3_27_2013-02-22,550.3944
3_28_2013-02-22,179.695
3_29_2013-02-22,1197.0947
3_30_2013-02-22,1600.52
3_31_2013-02-22,819.761
3_32_2013-02-22,4904.1542
3_33_2013-02-22,3500.4402
3_34_2013-02-22,5790.5947
3_35_2013-02-22,1683.1496
3_36_2013-02-22,79.9004
3_38_2013-02-22,88155.2957
3_40_2013-02-22,20769.0431
3_41_2013-02-22,450.9635
3_42_2013-02-22,5007.5104
3_44_2013-02-22,2109.6477
3_46_2013-02-22,6186.4693
3_49_2013-02-22,17.4069
3_52_2013-02-22,1033.2332
3_55_2013-02-22,7410.4406
3_56_2013-02-22,2910.8974
3_59_2013-02-22,9.0949
3_60_2013-02-22,127.69
3_67_2013-02-22,1501.6761
3_71_2013-02-22,1245.7844
3_72_2013-02-22,29465.3989
3_74_2013-02-22,3785.6807
3_79_2013-02-22,7753.8068
3_80_2013-02-22,8.6699
3_81_2013-02-22,1739.6566
3_82_2013-02-22,7302.4431
3_85_2013-02-22,777.0049
3_87_2013-02-22,1344.8164
3_90_2013-02-22,1710.1266
3_91_2013-02-22,218.4455
3_92_2013-02-22,8805.037
3_94_2013-02-22,645.882
3_95_2013-02-22,15184.9663
3_96_2013-02-22,3044.3894
3_97_2013-02-22,403.2713
3_1_2013-03-01,8197.6723
3_2_2013-03-01,20325.2604
3_3_2013-03-01,5216.0145
3_4_2013-03-01,9479.2216
3_5_2013-03-01,13400.9801
3_6_2013-03-01,1734.3666
3_7_2013-03-01,8934.3082
3_8_2013-03-01,9108.7193
3_9_2013-03-01,10066.1625
3_10_2013-03-01,12510.4143
3_11_2013-03-01,9032.1322
3_12_2013-03-01,2226.6217
3_13_2013-03-01,11896.4664
3_14_2013-03-01,5057.1011
3_16_2013-03-01,10765.1516
3_17_2013-03-01,2881.0546
3_18_2013-03-01,1122.8974
3_19_2013-03-01,705.0672
3_20_2013-03-01,2314.644
3_21_2013-03-01,1372.45
3_22_2013-03-01,3598.3373
3_23_2013-03-01,12437.9913
3_24_2013-03-01,2497.4547
3_25_2013-03-01,5842.5165
3_26_2013-03-01,2653.1701
3_27_2013-03-01,629.9586
3_28_2013-03-01,197.2762
3_29_2013-03-01,1284.6099
3_30_2013-03-01,1616.4034
3_31_2013-03-01,747.4446
3_32_2013-03-01,4871.7998
3_33_2013-03-01,3772.6935
3_34_2013-03-01,5923.3494
3_35_2013-03-01,1724.4538
3_36_2013-03-01,238.5432
3_38_2013-03-01,94016.5914
3_40_2013-03-01,20914.3047
3_41_2013-03-01,562.5893
3_42_2013-03-01,5119.3987
3_44_2013-03-01,2509.22
3_46_2013-03-01,5488.259
3_49_2013-03-01,22.6462
3_52_2013-03-01,1001.1911
3_55_2013-03-01,7233.2596
3_56_2013-03-01,4055.892
3_60_2013-03-01,125.904
3_67_2013-03-01,1541.6589
3_71_2013-03-01,1832.6834
3_72_2013-03-01,27908.0592
3_74_2013-03-01,4230.7634
3_79_2013-03-01,7767.5225
3_80_2013-03-01,13.9736
3_81_2013-03-01,1728.2773
3_82_2013-03-01,7509.9002
3_85_2013-03-01,730.7384
3_87_2013-03-01,1469.8676
3_90_2013-03-01,1705.924
3_91_2013-03-01,225.3559
3_92_2013-03-01,8969.4203
3_94_2013-03-01,202.3315
3_95_2013-03-01,15004.2726
3_96_2013-03-01,3221.0128
3_97_2013-03-01,379.8728
3_1_2013-03-08,8602.6198
3_2_2013-03-08,19565.533
3_3_2013-03-08,5023.0746
3_4_2013-03-08,9747.7377
3_5_2013-03-08,14339.1998
3_6_2013-03-08,1882.4942
3_7_2013-03-08,9318.4222
3_8_2013-03-08,9663.7875
3_9_2013-03-08,12274.37
3_10_2013-03-08,13534.7533
3_11_2013-03-08,9176.2987
3_12_2013-03-08,2359.0218
3_13_2013-03-08,12697.6442
3_14_2013-03-08,4901.0771
3_16_2013-03-08,13928.2787
3_17_2013-03-08,2819.1246
3_18_2013-03-08,1050.1354
3_19_2013-03-08,657.8232
3_20_2013-03-08,2414.6711
3_21_2013-03-08,1408.1572
3_22_2013-03-08,4069.509
3_23_2013-03-08,13022.0111
3_24_2013-03-08,2465.8033
3_25_2013-03-08,5485.0063
3_26_2013-03-08,3215.6363
3_27_2013-03-08,590.2739
3_28_2013-03-08,220.0803
3_29_2013-03-08,1324.5188
3_30_2013-03-08,1823.8726
3_31_2013-03-08,801.1459
3_32_2013-03-08,4494.3726
3_33_2013-03-08,3393.9212
3_34_2013-03-08,5818.5968
3_35_2013-03-08,1747.8093
3_36_2013-03-08,296.3762
3_38_2013-03-08,95714.0972
3_40_2013-03-08,20971.5402
3_41_2013-03-08,600.8595
3_42_2013-03-08,5751.1132
3_44_2013-03-08,2406.8225
3_46_2013-03-08,6393.2741
3_52_2013-03-08,959.3582
3_55_2013-03-08,7937.0214
3_56_2013-03-08,4678.69
3_59_2013-03-08,7.9868
3_60_2013-03-08,151.028
3_67_2013-03-08,1527.6487
3_71_2013-03-08,1605.4021
3_72_2013-03-08,30956.939
3_74_2013-03-08,3858.801
3_79_2013-03-08,7494.1042
3_80_2013-03-08,11.5204
3_81_2013-03-08,1717.6539
3_82_2013-03-08,7615.0818
3_85_2013-03-08,601.0403
3_87_2013-03-08,1317.1538
3_90_2013-03-08,1683.5937
3_91_2013-03-08,243.0895
3_92_2013-03-08,9298.9418
3_94_2013-03-08,347.4607
3_95_2013-03-08,16239.0968
3_96_2013-03-08,3495.84
3_97_2013-03-08,401.3526
3_1_2013-03-15,8485.9899
3_2_2013-03-15,18668.3046
3_3_2013-03-15,5573.9638
3_4_2013-03-15,9005.5889
3_5_2013-03-15,12876.4715
3_6_2013-03-15,2006.1943
3_7_2013-03-15,8505.4918
3_8_2013-03-15,9415.2562
3_9_2013-03-15,10978.3254
3_10_2013-03-15,13047.2128
3_11_2013-03-15,9053.065
3_12_2013-03-15,2804.539
3_13_2013-03-15,11885.7742
3_14_2013-03-15,5011.7434
3_16_2013-03-15,13782.1295
3_17_2013-03-15,2768.9121
3_18_2013-03-15,898.3302
3_19_2013-03-15,553.2091
3_20_2013-03-15,2102.9397
3_21_2013-03-15,1355.1539
3_22_2013-03-15,3464.789
3_23_2013-03-15,13186.6874
3_24_2013-03-15,2369.0376
3_25_2013-03-15,5358.2334
3_26_2013-03-15,2816.4637
3_27_2013-03-15,567.312
3_28_2013-03-15,189.5683
3_29_2013-03-15,1263.6837
3_30_2013-03-15,1556.1461
3_31_2013-03-15,812.1952
3_32_2013-03-15,5447.0095
3_33_2013-03-15,3701.7099
3_34_2013-03-15,6067.8634
3_35_2013-03-15,1755.0094
3_36_2013-03-15,365.7822
3_38_2013-03-15,94670.7995
3_40_2013-03-15,19863.0955
3_41_2013-03-15,572.5354
3_42_2013-03-15,5048.4804
3_44_2013-03-15,2656.5351
3_46_2013-03-15,6173.1036
3_52_2013-03-15,1083.1321
3_54_2013-03-15,50.222
3_55_2013-03-15,7330.444
3_56_2013-03-15,4969.1605
3_60_2013-03-15,135.41
3_67_2013-03-15,1662.1723
3_71_2013-03-15,1315.53
3_72_2013-03-15,28746.4656
3_74_2013-03-15,3582.4888
3_79_2013-03-15,7252.7622
3_80_2013-03-15,8.7299
3_81_2013-03-15,1685.2867
3_82_2013-03-15,7467.6375
3_85_2013-03-15,852.4843
3_87_2013-03-15,1448.6945
3_90_2013-03-15,1656.3186
3_91_2013-03-15,257.1696
3_92_2013-03-15,8899.111
3_95_2013-03-15,15933.14
3_96_2013-03-15,3383.3173
3_97_2013-03-15,409.4162
3_1_2013-03-22,10150.9133
3_2_2013-03-22,18634.5546
3_3_2013-03-22,5169.3603
3_4_2013-03-22,8917.1693
3_5_2013-03-22,11864.8885
3_6_2013-03-22,1818.3324
3_7_2013-03-22,10727.4666
3_8_2013-03-22,9632.9154
3_9_2013-03-22,11741.7487
3_10_2013-03-22,13099.4139
3_11_2013-03-22,10108.7448
3_12_2013-03-22,2890.7529
3_13_2013-03-22,12767.2032
3_14_2013-03-22,4575.3806
3_16_2013-03-22,14742.2403
3_17_2013-03-22,2894.3855
3_18_2013-03-22,1318.5332
3_19_2013-03-22,633.9069
3_20_2013-03-22,2161.5063
3_21_2013-03-22,1308.1387
3_22_2013-03-22,3456.7908
3_23_2013-03-22,13060.3321
3_24_2013-03-22,2560.8827
3_25_2013-03-22,5398.6637
3_26_2013-03-22,3160.3297
3_27_2013-03-22,482.9051
3_28_2013-03-22,170.1136
3_29_2013-03-22,1148.1822
3_30_2013-03-22,1629.7923
3_31_2013-03-22,738.7811
3_32_2013-03-22,4805.6493
3_33_2013-03-22,3487.5347
3_34_2013-03-22,6015.1763
3_35_2013-03-22,1402.2685
3_36_2013-03-22,829.2521
3_38_2013-03-22,89396.5353
3_40_2013-03-22,19444.0643
3_41_2013-03-22,476.3179
3_42_2013-03-22,4501.4627
3_44_2013-03-22,2473.8728
3_46_2013-03-22,6886.1182
3_52_2013-03-22,963.7319
3_55_2013-03-22,7328.3814
3_56_2013-03-22,5046.6317
3_60_2013-03-22,113.888
3_67_2013-03-22,1780.5708
3_71_2013-03-22,1563.2253
3_72_2013-03-22,25963.696
3_74_2013-03-22,3663.4349
3_79_2013-03-22,7412.2115
3_80_2013-03-22,10.4118
3_81_2013-03-22,1693.6265
3_82_2013-03-22,7514.0557
3_85_2013-03-22,991.3214
3_87_2013-03-22,1648.6581
3_90_2013-03-22,1657.5619
3_91_2013-03-22,377.1092
3_92_2013-03-22,8644.2041
3_94_2013-03-22,635.0342
3_95_2013-03-22,18007.7837
3_96_2013-03-22,4431.564
3_97_2013-03-22,421.3446
3_1_2013-03-29,10748.0739
3_2_2013-03-29,18637.1863
3_3_2013-03-29,4998.2959
3_4_2013-03-29,8740.0958
3_5_2013-03-29,13076.4076
3_6_2013-03-29,2160.9275
3_7_2013-03-29,10976.4369
3_8_2013-03-29,9762.853
3_9_2013-03-29,11474.613
3_10_2013-03-29,12867.7694
3_11_2013-03-29,9917.0301
3_12_2013-03-29,2831.4344
3_13_2013-03-29,12678.8936
3_14_2013-03-29,4583.7671
3_16_2013-03-29,14036.5415
3_17_2013-03-29,2717.59
3_18_2013-03-29,1390.8535
3_19_2013-03-29,592.2236
3_20_2013-03-29,2070.8222
3_21_2013-03-29,1311.013
3_22_2013-03-29,3432.7442
3_23_2013-03-29,13156.7596
3_24_2013-03-29,2745.9449
3_25_2013-03-29,5453.7996
3_26_2013-03-29,3294.2522
3_27_2013-03-29,474.7513
3_28_2013-03-29,186.1091
3_29_2013-03-29,1173.6073
3_30_2013-03-29,1617.5426
3_31_2013-03-29,753.7079
3_32_2013-03-29,5264.157
3_33_2013-03-29,3754.6014
3_34_2013-03-29,5659.8416
3_35_2013-03-29,1475.7475
3_36_2013-03-29,584.339
3_38_2013-03-29,85690.6215
3_40_2013-03-29,19256.6886
3_41_2013-03-29,476.8591
3_42_2013-03-29,4415.2809
3_44_2013-03-29,2246.13
3_46_2013-03-29,6720.0125
3_52_2013-03-29,1055.23
3_55_2013-03-29,7169.2965
3_56_2013-03-29,5142.1684
3_59_2013-03-29,21.1316
3_60_2013-03-29,126.934
3_67_2013-03-29,1801.4606
3_71_2013-03-29,1443.6919
3_72_2013-03-29,26781.6653
3_74_2013-03-29,3548.6172
3_79_2013-03-29,7656.3938
3_80_2013-03-29,10.5297
3_81_2013-03-29,1692.6779
3_82_2013-03-29,7422.0841
3_85_2013-03-29,854.6887
3_87_2013-03-29,1575.7306
3_90_2013-03-29,1699.0171
3_91_2013-03-29,277.6276
3_92_2013-03-29,8511.0508
3_95_2013-03-29,16500.2062
3_96_2013-03-29,3488.6526
3_97_2013-03-29,408.0497
3_1_2013-04-05,9748.8866
3_2_2013-04-05,19898.4016
3_3_2013-04-05,4965.35
3_4_2013-04-05,9783.0651
3_5_2013-04-05,14082.9831
3_6_2013-04-05,1843.8567
3_7_2013-04-05,11790.0756
3_8_2013-04-05,9877.2933
3_9_2013-04-05,10951.7007
3_10_2013-04-05,12631.5092
3_11_2013-04-05,9988.4486
3_12_2013-04-05,2743.4523
3_13_2013-04-05,12380.9421
3_14_2013-04-05,4398.7391
3_16_2013-04-05,16205.7949
3_17_2013-04-05,2788.6737
3_18_2013-04-05,2181.7213
3_19_2013-04-05,904.4863
3_20_2013-04-05,2311.9045
3_21_2013-04-05,1343.2726
3_22_2013-04-05,4079.577
3_23_2013-04-05,13397.2696
3_24_2013-04-05,2762.2184
3_25_2013-04-05,5152.1305
3_26_2013-04-05,3360.0631
3_27_2013-04-05,492.6341
3_28_2013-04-05,214.7045
3_29_2013-04-05,1259.646
3_30_2013-04-05,1681.7518
3_31_2013-04-05,718.8248
3_32_2013-04-05,5215.8629
3_33_2013-04-05,3951.4628
3_34_2013-04-05,5882.7997
3_35_2013-04-05,1706.2582
3_36_2013-04-05,630.941
3_38_2013-04-05,94658.72
3_40_2013-04-05,20946.2518
3_41_2013-04-05,487.8252
3_42_2013-04-05,5557.7171
3_44_2013-04-05,2468.4805
3_46_2013-04-05,7525.7523
3_49_2013-04-05,20.6483
3_52_2013-04-05,1026.6094
3_54_2013-04-05,54.718
3_55_2013-04-05,7883.0163
3_56_2013-04-05,5637.1161
3_60_2013-04-05,128.04
3_67_2013-04-05,1873.7968
3_71_2013-04-05,1950.7965
3_72_2013-04-05,28728.9242
3_74_2013-04-05,3919.5844
3_79_2013-04-05,7533.0506
3_80_2013-04-05,11.6023
3_81_2013-04-05,1757.4233
3_82_2013-04-05,7515.0416
3_85_2013-04-05,804.2502
3_87_2013-04-05,1404.43
3_90_2013-04-05,1751.8802
3_91_2013-04-05,332.3083
3_92_2013-04-05,9019.5562
3_95_2013-04-05,16235.6249
3_96_2013-04-05,3888.2954
3_97_2013-04-05,444.0911
3_1_2013-04-12,9279.817
3_2_2013-04-12,18440.0078
3_3_2013-04-12,4989.8977
3_4_2013-04-12,9011.3272
3_5_2013-04-12,13173.0539
3_6_2013-04-12,1670.5911
3_7_2013-04-12,9781.1865
3_8_2013-04-12,9399.1643
3_9_2013-04-12,11131.5537
3_10_2013-04-12,13030.6914
3_11_2013-04-12,9493.5328
3_12_2013-04-12,2920.2229
3_13_2013-04-12,12035.642
3_14_2013-04-12,5013.2305
3_16_2013-04-12,14850.0012
3_17_2013-04-12,2666.0063
3_18_2013-04-12,1183.1803
3_19_2013-04-12,639.353
3_20_2013-04-12,2258.148
3_21_2013-04-12,1363.8805
3_22_2013-04-12,3697.3277
3_23_2013-04-12,13019.448
3_24_2013-04-12,2492.5761
3_25_2013-04-12,5328.514
3_26_2013-04-12,3294.4249
3_27_2013-04-12,482.3034
3_28_2013-04-12,171.7412
3_29_2013-04-12,1169.3327
3_30_2013-04-12,1640.6843
3_31_2013-04-12,734.0886
3_32_2013-04-12,4603.5764
3_33_2013-04-12,3790.8504
3_34_2013-04-12,5363.0387
3_35_2013-04-12,1583.4142
3_36_2013-04-12,507.332
3_38_2013-04-12,95217.6402
3_40_2013-04-12,19503.8084
3_41_2013-04-12,447.5595
3_42_2013-04-12,5268.2817
3_44_2013-04-12,2230.8539
3_46_2013-04-12,6439.2561
3_52_2013-04-12,1065.297
3_55_2013-04-12,7334.3285
3_56_2013-04-12,5115.514
3_59_2013-04-12,10.7863
3_60_2013-04-12,120.014
3_67_2013-04-12,1680.2211
3_71_2013-04-12,1519.6525
3_72_2013-04-12,24502.6617
3_74_2013-04-12,3717.1978
3_79_2013-04-12,7533.6258
3_80_2013-04-12,11.7197
3_81_2013-04-12,1733.2873
3_82_2013-04-12,7450.6366
3_85_2013-04-12,854.9559
3_87_2013-04-12,1281.3151
3_90_2013-04-12,1740.5581
3_91_2013-04-12,321.0089
3_92_2013-04-12,8938.941
3_95_2013-04-12,15968.4951
3_96_2013-04-12,3850.6956
3_97_2013-04-12,432.0188
3_1_2013-04-19,9810.8909
3_2_2013-04-19,19127.108
3_3_2013-04-19,5095.9399
3_4_2013-04-19,9064.8613
3_5_2013-04-19,12455.3483
3_6_2013-04-19,1888.6512
3_7_2013-04-19,10034.8478
3_8_2013-04-19,9395.732
3_9_2013-04-19,10590.6315
3_10_2013-04-19,12512.8797
3_11_2013-04-19,10233.4709
3_12_2013-04-19,2618.915
3_13_2013-04-19,11983.4104
3_14_2013-04-19,4953.4681
3_16_2013-04-19,13478.3285
3_17_2013-04-19,2837.8955
3_18_2013-04-19,1044.9274
3_19_2013-04-19,620.523
3_20_2013-04-19,1946.388
3_21_2013-04-19,1315.7573
3_22_2013-04-19,3318.0245
3_23_2013-04-19,13674.041
3_24_2013-04-19,2588.0983
3_25_2013-04-19,4821.327
3_26_2013-04-19,2951.8784
3_27_2013-04-19,440.6677
3_28_2013-04-19,186.2359
3_29_2013-04-19,1189.6669
3_30_2013-04-19,1497.4322
3_31_2013-04-19,747.8811
3_32_2013-04-19,4581.3895
3_33_2013-04-19,3619.335
3_34_2013-04-19,5240.3944
3_35_2013-04-19,1490.0575
3_36_2013-04-19,767.4861
3_38_2013-04-19,91400.1816
3_40_2013-04-19,19399.3259
3_41_2013-04-19,420.6567
3_42_2013-04-19,4754.1312
3_44_2013-04-19,2187.9116
3_46_2013-04-19,6365.7096
3_49_2013-04-19,29.5898
3_52_2013-04-19,1044.9997
3_54_2013-04-19,110.9372
3_55_2013-04-19,7338.3045
3_56_2013-04-19,4328.7832
3_59_2013-04-19,13.9202
3_60_2013-04-19,114.346
3_67_2013-04-19,1949.1403
3_71_2013-04-19,1275.2731
3_72_2013-04-19,22917.5981
3_74_2013-04-19,3547.2681
3_79_2013-04-19,7601.8955
3_80_2013-04-19,16.335
3_81_2013-04-19,1703.5859
3_82_2013-04-19,7362.6655
3_85_2013-04-19,1063.0711
3_87_2013-04-19,1475.707
3_90_2013-04-19,1717.7682
3_91_2013-04-19,321.714
3_92_2013-04-19,8982.773
3_95_2013-04-19,17484.3294
3_96_2013-04-19,4204.6259
3_97_2013-04-19,405.38
3_1_2013-04-26,9861.2169
3_2_2013-04-26,18776.6743
3_3_2013-04-26,5271.3278
3_4_2013-04-26,8774.2767
3_5_2013-04-26,12614.2936
3_6_2013-04-26,2008.6724
3_7_2013-04-26,9844.0327
3_8_2013-04-26,9422.8363
3_9_2013-04-26,10892.669
3_10_2013-04-26,12704.393
3_11_2013-04-26,9874.5403
3_12_2013-04-26,2830.5281
3_13_2013-04-26,12406.6999
3_14_2013-04-26,5085.8564
3_16_2013-04-26,14145.1683
3_17_2013-04-26,2700.8226
3_19_2013-04-26,680.5895
3_20_2013-04-26,2002.22
3_21_2013-04-26,1301.8381
3_22_2013-04-26,3443.0274
3_23_2013-04-26,14005.9993
3_24_2013-04-26,2638.9893
3_25_2013-04-26,5192.3622
3_26_2013-04-26,3163.1211
3_27_2013-04-26,518.7074
3_28_2013-04-26,182.8255
3_29_2013-04-26,1217.1945
3_30_2013-04-26,1561.2568
3_31_2013-04-26,722.2835
3_32_2013-04-26,5067.5895
3_33_2013-04-26,3778.453
3_34_2013-04-26,5355.8607
3_35_2013-04-26,1382.1833
3_36_2013-04-26,637.0474
3_38_2013-04-26,86457.264
3_40_2013-04-26,18955.696
3_41_2013-04-26,419.8914
3_42_2013-04-26,4636.9203
3_44_2013-04-26,2135.6389
3_46_2013-04-26,6283.2524
3_52_2013-04-26,1009.8231
3_55_2013-04-26,7233.9419
3_56_2013-04-26,4585.3698
3_59_2013-04-26,9.8849
3_60_2013-04-26,115.884
3_67_2013-04-26,1853.7223
3_71_2013-04-26,1170.7997
3_72_2013-04-26,24273.3561
3_74_2013-04-26,3470.0339
3_79_2013-04-26,7535.3401
3_80_2013-04-26,15.6957
3_81_2013-04-26,1703.9351
3_82_2013-04-26,7209.7134
3_85_2013-04-26,951.1334
3_87_2013-04-26,1418.6507
